"","occurrenceID","datasetName","basisOfRecord","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","establishmentMeans","occurrenceStatus","eventID","scientificName","kingdom","phylum","class","order","family","genus","taxonRank","scientificNameAuthorship","vernacularName","modified","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","samplingEffort","eventDate","year","fieldNumber","locationID","waterBody","county","municipality","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","georeferenceRemarks","measurementUnit","measurementMethod","populationTrend"
"446","urn:uuid:c33b3347-0dc8-4c79-bde4-7f9989d5b511","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_651 | art: 37 | lnr: 1092 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:124e5a14-4530-4dfb-a663-be8197b9fd21","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_651 | innført_år:","NVE Vatn_lnr:58233 | NOFA locationID:a355a180-468f-452f-b190-bda87f49c425","Njargajavri","Finnmark","Kautokeino",68.8984495136207,24.0461243047942,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"447","urn:uuid:0c175eab-41e0-495a-b224-20cc8ae0262f","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_659 | art: 5 | lnr: 1113 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_659 | innført_år:","NVE Vatn_lnr:49659 | NOFA locationID:768f7443-2a15-4904-b273-d460ac9b4b14","Guolehisjavri","Finnmark","Kautokeino",68.9152001187385,22.2730312672431,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"448","urn:uuid:52812523-1b4b-4fab-a492-2c1f1b2c9b0c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_659 | art: 20 | lnr: 1114 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110","Perca fluviatilis","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Perch","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_659 | innført_år:","NVE Vatn_lnr:49659 | NOFA locationID:768f7443-2a15-4904-b273-d460ac9b4b14","Guolehisjavri","Finnmark","Kautokeino",68.9152001187385,22.2730312672431,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"449","urn:uuid:24226569-6c2f-4af7-bc5c-56aefb6cec1e","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_659 | art: 37 | lnr: 1115 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_659 | innført_år:","NVE Vatn_lnr:49659 | NOFA locationID:768f7443-2a15-4904-b273-d460ac9b4b14","Guolehisjavri","Finnmark","Kautokeino",68.9152001187385,22.2730312672431,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"450","urn:uuid:5ca16b68-bd22-4244-b2d9-27f6a8473481","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_659 | art: 39 | lnr: 1116 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:c66ab174-a4b7-4863-bfa5-1a8c4402d110","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_659 | innført_år:","NVE Vatn_lnr:49659 | NOFA locationID:768f7443-2a15-4904-b273-d460ac9b4b14","Guolehisjavri","Finnmark","Kautokeino",68.9152001187385,22.2730312672431,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"451","urn:uuid:ff72beab-0534-464e-a3b0-aa950ed75e95","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 5 | lnr: 1121 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"452","urn:uuid:b3267c3c-a3ee-4906-8397-66457cd9d5a5","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 6 | lnr: 1122 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"453","urn:uuid:8a4bb529-d34e-4e3f-b99e-fd12dcf0c00c","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 7 | lnr: 1123 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Coregonus lavaretus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Whitefish","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"454","urn:uuid:6b06241c-e74b-491f-bd2b-ef32583f5f03","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 8 | lnr: 1124 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Thymallus thymallus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Grayling","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"455","urn:uuid:2fe311dc-5752-4766-9830-19a90c5856ec","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 37 | lnr: 1125 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Esox lucius","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Pike","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"456","urn:uuid:997359be-2909-49e9-a2fb-ee712dbb77f6","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_661 | art: 39 | lnr: 1126 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:f900fb71-d77e-457b-af73-aa61aacf260d","Lota lota","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Burbot","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_661 | innført_år:","NVE Vatn_lnr:2227 | NOFA locationID:a23ed49f-5a18-4ac2-8aa0-308daae3b854","Sßiva","Finnmark","Kautokeino",69.407152008546,23.3359126920755,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"457","urn:uuid:e4b821d8-138d-47bc-9509-a323d2813cb3","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_662 | art: 5 | lnr: 1127 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:9e553fa1-d809-4ed2-bc13-71d44366eee0","Salmo trutta","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Brown trout","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_662 | innført_år:","NVE Vatn_lnr:2231 | NOFA locationID:4f031c28-25dd-41ee-af8d-f0ee652bcf06","Mollejosgobejavri","Finnmark","Kautokeino",69.4203329161858,22.3572614718032,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
"458","urn:uuid:a109a31c-b2fa-42d8-9062-28dcd63726c9","Freshwater lake fish Inventory","HumanObservation","skjemaNr: TH_NI_2015_662 | art: 6 | lnr: 1128 | innført_år:","Trygve Hesthagen",NA,NA,NA,NA,NA,NA,"unknown","present","urn:uuid:9e553fa1-d809-4ed2-bc13-71d44366eee0","Salvelinus alpinus","Animalia",NA,NA,NA,NA,NA,NA,"L.1758","Arctic charr","2017-03-25",NA,"survey_questionary",NA,NA,NA,"2015-01-01/2015-12-31",2015,"skjemaNr: TH_NI_2015_662 | innført_år:","NVE Vatn_lnr:2231 | NOFA locationID:4f031c28-25dd-41ee-af8d-f0ee652bcf06","Mollejosgobejavri","Finnmark","Kautokeino",69.4203329161858,22.3572614718032,"EPSG:4326",15,"Latitude/longitude coordinates represent waterBody centroid",NA,NA,NA
